,phonetics_id,names,phonetics
18251,17403,harshita,Hahr-shee-tah
18252,21564,oluwafeyikemi,Oh-loo-wah-fey-ee-keh-mee
18253,15844,elia,eh-lee-ah
18254,13912,augustin,oh-gus-tan
18255,10491,shpigun,shh-pee-GOON
18256,15806,elbashir,elBAH-sheer
18257,11452,usman,us-man
18258,12294,brant,brant
18259,22203,qais,KAYS
18260,29,bahai,bah-HAH-ee
18261,2892,mpambara, m-pahn-BAH-rah
18262,25761,yuvika,Yoo-vee-kuh
18263,15667,eduardo ,eh-doo-ahr-doh
18264,14312,bernardo,behr-nahr-doh
18265,5521,rabih,RAH-bih
18266,25707,yuki,yoo-kee
18267,17909,immonen,IM-moh-nen
18268,15959,emine,eh-mee-neh
18269,24672,umalkhayr,oo-mal-KHY-r
18270,22511,rashidah,rah-sheed-ah
18271,19535,lek,lehk
18272,7534,ata,AH-tah
18273,4252,vujanovic, voo-YAH-noh-vihch
18274,19987,mäkinen,MAE-kee-nen
18275,17024,gönül,goh-nool
18276,21618,ondari,ohn-DAH-ree
18277,20007,malek,MA-lek
18278,7392,ajumogobia,ah-joo-moh-GOH-bee-ah
18279,18627,julia,ZHOO-lee-ah
18281,24630,ujah,Oo-jah
18282,3990,taha, tah-HAH
18283,5908,dusko,DOOSH-koh
18285,2164,kasavubu, kah-sah-VOO-boo
18286,4207,veltroni, vehl-TROH-nee
18287,4847,joseph,JOH-sehf
18288,16464,fetra,feh-trah
18289,13254,áine ,awn-yeh
18290,24680,umidjon ,oo-meed-john
18291,10303,samakuva,sah-mah-KOO-vah
18292,20149,margarete,mar-gah-reh-teh
18293,15813,eleftheriou,eh-lehf-THEH-ree-oo
18294,25037,vivi,VEE-vee
18295,5926,roger,roh-ZHAY
18296,14909,chiza ,chee-zah
18297,1497,ermita, ehr-MEE-tah
18298,25367,xiaodan,Shee-ow-Dahn
18299,25803,zaida,zai-dah
18300,12831,  tomas,TOH-mahsh
18301,16749,ganbileg,gahn-bee-lehg
18302,5520,juvenal,zhoo-veh-NAHL
18303,2500,linic, LIH-nihch
18304,3746,shabangu, shah-BAHN-goo
18305,16426,felicitas,feh-lee-see-tahs
18306,12174,jelani,Juh-lah-nee
18307,14811,chenlei,Chen-Lay
18308,20549,modestas,moh-deh-stahs
18309,3311,podesta, poh-DEHS-tah
18310,10994,yazid,yah-ZEED
18311,23316,seulgi,Suhl-gee
18312,7400,akmataliyev,ahk-mah-tah-LEE-yehf
18313,25053,vladimirovich,vlah-dee-MEE-roh-vich
18314,7115,savo,SAH-voh
18315,12815,lenin, LEH-nihn
18316,8042,daubuisson,DAH-bwee-sohn
18317,15785,ekkarat,ehk-ka-RAHT
18318,7981,chudinov,choo-DEE-nawv
18319,25856,zarroug,ZAR-roog
18320,15098,dabin,Dah-been
18321,12,anjuan,ah(n)-ZHWAH(n)
18322,17718,hyunwoo,Hyoon-woo
18323,18479,jinwoo,Jeen-woo
18324,18220,jagtar,Jahg-tahr
18325,15585,duha,DOO-hah
18326,4555,khalid,KAH-lihd
18328,12995,abdurahman,ab-doo-RAH-man
18329,14563,cabdi,CAB-dee
18330,4715,celestino,seh-lehs-TEE-noh
18331,4846,edhem,EHD-hehm
18332,6511,vardan,VAHR-tehn
18333,10536,sjekirica,SYEH-keh-reet-sah
18334,21939,parviz,Par-veez
18335,20474,minato,mee-nah-toh
18336,4317,yastrzhembsky, yah-SHTREHM-skee
18337,24838,vanshika,Vuhn-shih-kuh
18338,16611,fotiadis,foh-tee-AH-dees
18339,16226,fabienne,Fah-bi-en
18340,18074,ishita,Ee-shee-tuh
18341,1358,dienstbier, DEENST-beer
18342,5168,avtandil,ahv-tahn-DEEL
18343,9834,olympio,oh-LIHM-pee-oh
18345,7469,andriukaitis,an-drook-EYE-tihs
18346,16853,georgios,yeh-OR-ghee-os
18347,2302,kolo, KOO-loo
18348,21041,nestori,NES-toh-ree
18349,3942,struck, SH-TROOK
18350,3561,sabines, sah-BEE-nehss
18351,10422,seselj,SHEH-shehl
18352,22891,ryunosuke,ryoo-noo-skeh
18353,1736,gonzales, gohn-SAH-lays
18354,23219,sebastiana,seh-bahs-tee-ah-nah
18355,21262,noël,Noh-el
18356,14502,braulio,brau-lyoh
18357,23596,shunli,Shoon-Lee
18358,17044,gözde,gawz-deh
18359,19980,makarovna,mah-KAH-rov-nah
18360,12648,agyekum,ah-JAY-koom
18361,25598,yeshi,yeh-shee
18362,4436,nuradin,noor-ah-DIHN
18363,6047,paavo,PAH-voh
18364,6762,segolene,seh-goh-LEHN
18365,19448,latvala,LAT-vah-lah
18366,10348,sattarifar,sah-tah-ree-FAHR
18367,17154,gulrukh ,gool-rookh
18368,10297,sall,SAHL
18369,21971,paula,POW-lah
18370,15624,eamon ,ay-mon
18371,7113,eka,EH-kah
18372,2909,mugemana, moo-gay-mahn-YEE
18373,14558,byungsoo,Byung-soo
18374,5609,erich,EHR-ihk
18375,3105,odierno, oh-dee-EHR-noh
18376,7231,elie,EH-lee
18377,2718,medvedchuk, MEHD-VEHD-CHOOK
18378,3639,sanogo, SAH-noh-goh
18379,12963,abdisalam,ahb-dee-sah-LAHM
18380,22370,rafiat,Rah-fee-aht
18381,23230,sefiu,Seh-fee-oo
18382,24777,vaheed,vah-HEED
18383,16177,eveline,EH-veh-leen
18384,1610,gagovic, GAH-goh-vihch
18385,20175,marica,mah-ree-cah
18386,2482,letta, LEH-tah
18387,23071,sami,SA-mee
18388,4679,akhmed,ahk-MYEHT
18389,9011,koci,KAW-chee
18390,3260,peterson, PAY-tehr-suhn
18391,9797,obaidullah,ohb-eye-doo-LAH
18392,13579,anare,ah-nah-reh
18393,3388,radmanovic, rahd-MAHN-oh-vihch
18394,8248,ermita,ehr-MEE-tah
18395,21609,omobolaji,Oh-moh-boh-lah-jee
18396,10830,uetake,oo-A-tah-KEH
18397,10669,taiana,t-eye-AH-nah
18398,10111,rakipi,RAH-kee-pee
18399,20497,minseo,Meen-seo
18400,18466,jinda,jin-DAH
18401,17430,hasna,HAHS-nah
18402,22665,rimant?,ree-MAHN-teh
18403,22020,pelkonen,PELK-oh-nen
18404,1409,dreifuss, DRY-foos
18405,12308,maria,muh-REE-uh
18406,8057,danilov,dah-NEE-lawf
18407,928,belkacem, behl-KAH-sehm
18408,24738,uthman,OOTH-man
18409,20486,minhyuk,Meen-hyook
18410,14083,baili,Bye-Lee
18411,2195,kenny, KEH-nee
18412,1317,davutoglu, dah-voo-TOH-loo
18414,392,seimas,SAY-mahs
18415,3923,stelmakh, STEHL-mahk
18416,5234,arkady,ahr-KAH-dee
18417,16662,frode,FRO-deh
18418,13379,alessandro,ahl-leh-sahn-droh
18419,282,melli,meh-LEE
18420,6503,khudaiberdi,hoo-D-EYE-b-air-DEE
18421,16923,gholam,Goh-lahm
18422,25499,yarden,YAR-dehn
18423,24345,theophile,Tay-oh-feel
18424,13215,ahlgren,AHL-gren
18425,3115,ojul, oh-JOOL
18426,3046,niyazov, nee-YAH-zawf
18427,14987,ciara ,keer-ah
18428,16804,gbadamosi,Gbah-dah-moh-see
18429,20138,marcio,MAHR-syo
18430,3426,randrianarisoa, rahnd-REE-ahn-ahr-ee-SOO-ah
18431,21876,papadatos,pah-pah-DAH-tos
18432,9956,perminov,pehr-MEE-nawv
18433,17073,gregoriadis,gree-GOH-ree-ah-dees
18434,8743,jahjaga,YAH-yah-gah
18435,20842,nandita,Nan-di-ta
18436,25925,zhiguang,Jrr-Gwahng
18437,7144,franjo,FRAHN-yoh
18438,16931,gianluca,jah-nloo-kah
18439,20285,mátyás,maa-tyaash
18440,8226,elchibey,ehl-chee-BAY
18441,3839,simbolon, sihm-boh-LAHN
18442,20472,minah,Meen-ah
18443,17259,hafsa,Hahf-sah
18444,23040,salonen,SAH-loh-nen
18445,15631,éanna ,ay-an-uh
18446,6789,hoda,HOH-DAH
18447,3981,szelestey, ZEHL-esht-eye-ee
18448,24370,thitirat,tee-tee-raht
18449,13487,amarbayasgalan,ah-mahr-bahy-ahs-gah-lahn
18450,25562,yegorovich,YEH-gohr-oh-vich
18451,24160,tareq,TAH-req
18452,20874,nasia,NAH-see-ah
18453,6982,jamiruddin,jah-meer-oo-DIHN
18454,1232,ciechanover, chee-HAH-noh-vehr
18455,10147,reinfeldt,R-EYE-N-fehld
18456,8679,ignatiev,ihg-NAHT-yehf
18457,18226,jaidev,Jye-dev
18458,536,abdullah,ahb-DUHL-lah
18459,22839,ruilin,Ray-Leen
18460,5503,vilayat,vih-lah-YAHT
18461,23210,séadna ,shayd-nuh
18462,5973,jozo,YOH-zoh
18463,25438,yacoub,yah-KOOB
18464,23181,satinder,Sah-tin-der
18465,21136,nikolaj,NEE-ko-lai
18467,16219,fabiana ,fah-bee-ah-nah
18468,10587,spidla,SHPIHD-lah
18469,13277,aistis,AIS-tihs
18470,180,insein,IHN-say
18471,356,pristina,PREESH-tee-nuh
18472,11581,patrick,Pa-trik
18473,235,lake,nee-OHS
18474,14326,betania,beh-TAH-nyah
18476,17475,hector ,hek-tor
18477,626,akinci, AH-kihn-chih
18478,1874,hernandez, air-NAN-dehs
18479,11464,vishalpreet,vih-shal-preet
18480,12906,aarno,AHR-noh
18481,17010,gökçe,gawhk-cheh
18482,13966,ayanna,ah-yahn-nah
18483,19308,kuzmich,KOOZ-meech
18484,1981,issoufou, ee-soo-FOO
18485,15049,colombe,Koh-lohmb
18486,620,akdag, AHK-dah
18487,24730,usoro,Oo-soh-roh
18488,21050,ng'ang'a,ng-GAHN-gah
18489,9620,muinepe,mweh-NEH-pay
18490,17964,inseon,Een-seon
18491,5610,takefumi,tahk-eh-FOO-mee
18492,24006,tadiwos,tah-dee-wos
18493,15700,efstathios,ehf-stah-THEE-os
18494,8113,diepgen,DEEP-ghehn
18495,7837,brinkema,BRINK-eh-mah
18496,20227,martyna ,mahr-tih-nah
18497,17090,grigorios,gree-GOH-ree-os
18498,4438,oralbai,aw-ruhl-B-EYE
18499,16383,fatima,Fa-ti-ma
18500,2919,mukhadirova, moo-kah-DEE-roh-vah
18501,13321,akua,ah-koo-ah
18502,4963,pete,PETE
18503,14878,chinenye,Chee-neh-nyeh
18504,1464,eid, ah-EET
18505,846,balaguer, bah-lahg-AIR
18506,9203,lenge,LEHN-geh
18507,22984,said,SA-eed
18508,15890,elodie,eh-lo-dee
18509,8847,kalumba,kah-LOOM-bah
18510,4667,almazbek,AHL-MAHZ-BYEHK
18511,23852,stephanidis,steh-fah-NEE-dees
18512,11491,jahdyah,jah-dee-yah
18513,4257,vuksanovic, vook-SAH-noh-vihch
18514,23522,sherona,shuh-ROH-nuh
18515,289,misseriya,mihs-eh-REE-yah
18516,14441,bláthnaid ,blawn-id
18517,22996,saisha,sai-shuh
18518,23735,skirmantas,skeer-MAHN-tahs
18519,6870,choummaly,choo-mah-LEE
18520,8273,facusse,fah-koo-SAY
18521,2444,lamothe, lah-MOHT
18522,2696,mazimhaka, mah-zee-MAH-kah
18523,7942,chechyk,CHEH-chehk
18524,15704,efthymia,ef-THEE-mee-ah
18525,12839,llerena, YEH-ray-nah
18526,23459,shaquana,shuh-KWAH-nuh
18527,23577,shontel,SHAHN-tehl
18528,23488,shauntia,SHAWN-tee-ah
18529,21852,panit,pah-nit
18530,14968,chunhui,Chwn-Hway
18531,16074,eshaan,Eh-shahn
18532,20755,nabad,NAH-bahd
18533,14538,burak,boo-rahk
18534,6324,hosni,HOHS-nee
18535,21341,nuru,noo-roo
18536,6377,chandrababu,chahn-drah-BAH-boo
18537,7070,qubad,koo-BAHD
18538,14997,cillian ,kil-ee-an
18539,24064,talha,Tahl-hah
18540,24638,uju,Oo-joo
18541,25947,zinovievich,zee-noh-VEE-yeh-vich
18542,2760,mesfin, MEHS-fihn
18543,7853,bulatovic,boo-LAH-toh-vihch
18544,5434,gabrielle,gab-ree-EHL
18545,16452,feri,FEH-ree
18546,11400,shalu,SHAH-loo
18547,2206,khachilayev, haht-chee-L-EYE-ehf
18548,11447,telma,tel-mah
18549,3516,rudd, RUHD
18550,15073,cristina,krees-tee-nah
18551,6077,pasko,PAHS-kaw
18552,22017,pelagia,peh-LAH-ghee-ah
18553,1960,ingabire, een-GAHB-ee-ray
18554,4778,shamil,shah-MEEL
18555,13636,angelakis,an-jeh-LAH-kees
18556,3420,ramgoolam, RAHM-goo-lahm
18557,23432,shanta,SHAN-tuh
18558,14122,banda ,bahn-dah
18559,49,brcko,BERR-ch-kaw
18560,19412,lamyong,lah-myawn
18561,1260,cosic, CHOH-seech
18562,7421,alawi,ah-LAH-wee
18563,5189,zoran,ZOH-rahn
18564,9675,nada,NAD-dah
18565,20414,mia,mee-ah
18566,16363,farxiyo,fahr-KHEE-yo
18567,9718,ndadaye,n-deh-D-EYE-yeh
18568,9587,mostafaei,mohs-tah-fah-EE
18569,21345,nutan,Noo-tun
18570,18452,jieun,Jee-eun
18571,7341,acas,AH-chahs
18572,23619,sidorovna,SEE-doh-rohv-nah
18573,13275,aist?,a-is-tay
18574,10497,sibanda,see-BAHN-dah
18575,20618,mubarak,moo-BAH-rak
18576,15528,dolores,doh-loh-rehs
18577,25399,xiuwen,Shyo-oo-Wuhn
18578,4062,thorn, TAWRN
18579,5821,shahid,shah-HEED
18580,8877,karayilan,kah-rah-yee-LAHN
18581,25133,wajid,Wah-jeed
18582,16225,fabienne,Fah-byen
18583,18496,jivraj,Jeev-rahj
18584,3805,shkolnik, SHKOHL-neek
18585,25308,xabier,shah-byehr
18586,24988,vildan,veel-dahn
18587,23952,syafiq,syah-feek
18588,22470,randeep,Rahn-deep
18589,10643,sutrisno,soo-TRIHS-noh
18590,19760,lucia,loo-thee-ah
18591,6015,asadollah,ah-soh-doh-LAH
18592,20770,nadezhda,Nah-DEZHD-dah
18593,4490,fehmi,FEH-MEE
18594,405,shiite,SHEE-eye-t
18595,4949,momir,MOH-mihr
18596,15322,deependra,Dee-pen-dra
18597,22460,ram?nas,rah-MOO-nahs
18598,4047,teshome, teh-SHOH-meh
18599,5169,ion,YAWN
18600,17379,härkönen,HAER-koe-nen
18601,7628,bandaranaike,bahn-deh-rahn-EYE-eh-keh
18602,7537,atambayev,ah-tahm-BAH-yehv
18604,22399,raijieli,rah-ee-jee-eh-lee
18605,5871,ammanullah,ah-mahn-oo-LAH
18606,15783,ekkapan,ehk-kah-pahn
18607,23819,soyoung,So-yoong
18608,2704,mbarushimana, mm-bah-roo-shee-MAH-nah
18609,22496,raquel,rah-kehll
18610,23537,shifana,shee-fah-nah
18611,20530,mirzo ,meer-zoh
18612,9787,nwodo,(n)WOO-doo
18613,1122,camdessus, KAHM-day-soo
18614,11229,jaskirat,Jas-kee-rat
18615,1326,delic, DEH-leech
18616,1097,bures, BOO-rehsh
18617,13437,alma,AL-mah
18618,15895,eloy,eh-loh-ee
18619,6586,lojze,LOY-zeh
18620,19582,léonie,lay-oh-nee
18622,5083,lansana,lahn-SAH-nah
18624,563,adalem, ah-dah-LEHM
18625,9710,nawej,nah-WEHJ
18626,4760,francics,FRAHN-cheesk
18627,10337,sarnei,sahr-NAY
18628,10580,sotomayor,soh-tohm-eye-YOHR
18629,3674,saxena, SAHK-say-nah
18630,5778,hisen,HEE-sehn
18631,11181,hafsa,Haf-sa
18632,1636,garcia, gahr-SEE-ah
18633,8396,gaviria,gah-VEE-ree-ah
18634,17789,igbokwe,Eeg-boh-kweh
18635,6468,julius,JOOL-ee-uhs
18636,11056,zhukov,zoo-KAWF
18637,1493,erez, eh-REHZ
18638,7310,brigitte,breh-GHEE-tah
18639,9974,picula,PEET-soo-lah
18640,24936,vian,VEE-ahn
18641,11388,sajan,sah-jahn
18642,4169,ushakov, oo-shah-KAWF
18643,2912,muinepe, mweh-NEH-pay
18644,20830,naman,Nuh-mahn
18645,14657,carmel,KAHR-mehl
18646,12929,abdalaziz,ab-dal-ah-ZEEZ
18647,13090,adeniyi,Ah-deh-nee-yee
18648,8930,kerim,KEH-rihm
18649,12377,jurat,joor-AHT
18650,3739,sesay, seh-SAY
18651,21778,ouli,Oh-Lee
18652,22685,rishwan,rish-wahn
18653,5479,bernard,BEH-nahr(d)
18654,22237,qiara,Kee-ah-rah
18655,18692,justyna ,yoo-stih-nah
18656,11457,vatanpreet,va-tan-preet
18657,10032,pourzand,POOR-ZAND
18658,14655,carlotta,kahr-loht-tah
18659,11358,ramanjeet,ra-mahn-jeet
18660,10175,roca,ROH-kah
18661,13929,avia,ah-VEE-ah
18662,6102,sadeq,saw-DEHK
18663,14383,bilal,BEE-lal
18664,23223,sébastien,say-bahs-tyan
18665,17957,inkeri,IN-keh-ree
18666,22225,qaswarah,kahs-WAH-rah
18667,17252,haesoo,Hae-soo
18669,20270,matilda,mah-tee-ldah
18670,2730,meimarakis, may-mah-RAH-keess
18672,13442,alnoor,al-NOOR
18673,7405,al-ghoul,ah-GOOL
18674,19868,mael,Mah-el
18675,19937,maikon,MAY-kon
18676,5496,gilbert,zheel-B-AIR
18677,10029,portillo,poor-TEE-yoh
18678,22931,sachin,Saa-chin
18679,6131,kuntoro,KOON-toh-roh
18680,21884,papakostas,pah-pah-kos-TAHS
18682,15403,devika,Deh-vee-kuh
18683,603,ahmadullah, ah-mah-doo-LAH
18684,18520,joel,YOH-el
18685,13784,aris,AH-rees
18686,25309,xadiiq,HAH-deeq
18687,24886,veda,veh-dah
18688,6986,krishna,KRIHSH-nah
18689,20504,mio,mee-oh
18690,7964,chinchilla,cheen-CHEE-ah
18691,11266,komalpreet,Ko-mal-preet
18692,16421,feliciana,feh-lee-syah-nah
18693,1440,dyduch, DIH-dook
18694,15253,dara,DAH-rah
18695,1064,brandt, BRAHNDT
18696,23940,sutopo,SOO-toh-poh
18697,19834,lysander,LY-sahn-der
18698,21863,panteley,Pahn-teh-LEH
18699,6791,sjahril,SHAH-REEL
18700,25239,wichai,wee-chai
18702,11487,judith,joo-dith
18703,10623,sturanovic,shtoo-RAH-noh-vitch
18704,5590,vadym,vah-DIHM
18705,175,ijaw,EE-jaw
18706,15013,clarisse,Klah-rees
18707,2406,kutelia, koo-TAY-lee-ah
18708,17585,hina,Hee-nuh
18709,15243,danut?,dah-NOO-teh
18710,23491,shavkat ,shahv-kaht
18711,3554,saakashvili, SAH-AH-kahsh-VEE-lee
18712,10509,sikharulidze,SEEK-hah-roo-LEED-zeh
18713,7773,bodrov,buh-DRAWF
18714,21084,nicolás,nee-koh-lahs
18715,7630,banerjee,BAN-ehr-jee
18716,14462,bolei,Boh-Lay
18717,18343,jaspreet,Jahs-preet
18718,19738,loukia,LOO-kee-ah
18719,25703,yui,yoo-ee
18720,961,bevanda, BEH-vahn-dah
18721,1494,ergma, EHRG-mah
18722,43,blace,BLAH-chay
18723,14639,carla,KAHR-lah
18725,16579,florencia,floh-rehn-syah
18726,13595,anaya,ah-nah-yah
18727,23006,sakshi,Suk-shee
18728,5943,zarko,ZHAHR-kaw
18729,16083,eshita,Ee-shee-tah
18730,19778,ludovic,Loo-doh-veek
18731,11623,georgiana,Jor-jee-ah-nah
18732,20947,navkirat,Nuhv-kee-raht
18733,4029,tasmagambetov, tahs-mah-gahm-B(y)EH-tawf
18734,11026,zahar,zah-HAHR
18735,22397,raihanah,rye-hah-nah
18736,12970,abdulbasit,Ab-doolBah-seet
18737,14723,cemile,jeh-mee-leh
18738,20164,mariam,Ma-ri-am
18739,25116,wafula,wah-FOO-lah
18740,25323,xanya,zan-yah
18741,15203,dana,Da-na
18742,3914,stalin, STAH-lihn
18743,24294,thaleia,THAH-lee-ah
18744,24258,tendaji,tehn-dah-jee
18745,20142,marcos,MAR-kos
18746,24419,tine,TEE-neh
18748,22147,pranav,Praa-nav
18749,3347,prokhorov, PRAW-kah-rawf
18750,23946,svante,SVAN-teh
18751,20004,malefia,mah-leh-fee-ah
18752,18238,jakob,yah-kawb
18753,8944,khalif,hah-LEEF
18754,805,aziz, ah-ZEES
18755,4803,auerobi,oor-EYE-bee
18756,16162,eunwoo,Ehn-woo
18757,25832,zaki,Zah-kee
18758,25472,yanina,yah-nee-nah
18759,2262,kislyak, kees-LYAHK
18760,22218,qamaria,kah-mah-ree-ah
18762,12430,kahin,kah-HEEN
18763,7229,ratnasiri,raht-nah-SEE-ree
18764,18841,karamanoli,kah-rah-mah-NO-lee
18765,15646,eda,eh-dah
18766,6137,alexander,ah-lehks-AHN-dehr
18767,22481,ranjit,Rahn-jeet
18768,21693,orpheus,OR-fee-us
18770,699,andrianasoavina, ahn-dree-ahn-ah-soh-AH-veen-eh
18771,20625,mueni,mweh-eh-nee
18772,2432,lagos, LAH-gohs
18773,19047,khairil,kahy-ree-il
18774,583,afshari, ahf-shah-REE
18775,3208,papadopoulos, pah-pah-THOH-poo-lohss
18776,148,haaretz,HAH-AH-REHTS
18777,6566,badri,BAH-dree
18778,355,presevo,preh-SHAYV
18779,9640,murigande,moor-ih-GAHN-deh
18780,3287,piot, PEE-aht
18781,13635,ángela,ahn-heh-lah
18782,23154,saraswati,Suh-ruhs-wuh-tee
18783,18342,jaspreet,Juh-spreeet
18784,18835,karagianni,kah-rah-gyah-NEE
18785,9150,kyuma,KEW-mah
18786,8223,ekeus,a-KAY-oos
18787,701,andropov, ahn-DROH-pawf
18788,23028,salma,Sal-ma
18789,23069,sami,SAH-mee
18790,10019,ponta,POHN-tah
18791,20643,mulenga ,moo-len-gah
18792,13178,afolake,Ah-foh-lah-keh
18793,5440,carmi,KAHR-mee
18794,20116,manzoor,Mahn-zoor
18795,6593,yang,YAHNG
18796,8658,hui,HWAY
18797,4085,tolimir, TOH-lee-meer
18798,9121,kulov,KOO-lawv
18799,21223,nkemjika,En-kem-jee-kah
18800,6738,samir,sam-EER
18801,7833,brezezinski,breh-ZHIHN-skee
18802,2620,manasrah, mah-NAHS-rah
18803,24090,tamminen,TAM-mee-nen
18804,24757,uzochukwu,Oo-zoh-choo-koo
18805,22841,ruixiang,Ray-Shee-ahng
18806,991,bizhan, bee-ZHAHN
18807,9967,petros,PEHT-rohss
18808,667,alkatiri, ahl-kah-TEE-ree
18809,17014,gökmen,gawhk-mehn
18810,2295,koizumi, koh-ee-zoo-mee
18811,3012,ndadaye, n-deh-D-EYE-yeh
18812,1499,ersoz, AH-sohz
18813,9441,mehalba,meh-HAL-bah
18814,635,al-janabi, ah-jan-AB-ee
18815,2515,loncar, LOHN-chahr
18816,25944,ziming,Zee-Meeng
18817,8291,fazlullah,fahz-loo-LAH
18818,21129,niklas,NIK-lahs
18819,21306,norbert,nohr-behrt
18820,25194,waseem,Wah-seem
18821,5002,ranko,RAHN-koh
18822,8978,kiemas,kee-MAHS
18823,11442,tanveer,tahn-veer
18824,22883,rüya,roo-yah
18825,16277,fai,fai
18826,16647,franziska,frahn-tsee-skah
18827,21740,osunde,Oh-soon-deh
18828,13746,apeksha,A-pek-sha
18829,14176,basil,BAH-sil
18830,11959,mukhesh,moo-KEHSH
18831,10003,platzeck,PLAHT-zehk
18832,10985,yano,YAH-noh
18833,23090,samuel,sah-moo-ehl
18834,11726,chioma,choe-EE-mah
18835,10289,saleh,SAH-leh
18836,5530,ephraim,EHF-RAH-EHM
18837,9904,paniagua,pah-nee-AH-gwah
18838,4801,abdolali,ahb-dohl-ah-LEE
18839,11122,armandeep,Ar-man-deep
18840,18171,izzat,eez-zaht
18841,8437,gidada,gih-DAH-dah
18842,22002,pedro ,peh-droh
18843,22673,ríoghnach ,ree-nuh
18844,19636,lieselotte,lee-zeh-lot-tah
18845,2729,meidani, may-DAH-nee
18846,5454,kpatcha,(k)PAH-chah
18847,13466,amadi,Ah-mah-dee
18848,5658,kirsan,keer-sahn
18849,14283,benjamín,ben-hah-meen
18850,21968,patrycja ,pah-tri-ts-yah
18851,12619,caio,K-EYE-oh
18853,13747,apenisa,ah-peh-nee-sah
18854,17924,inder,In-duhr
18855,2927,mumcu, MOOM-choo
18856,3266,petrovic, PEH-troh-vihch
18857,5405,hage,HAH-gay
18858,10593,stambolic,STAHM-boh-lihch
18859,25282,wojciech ,voy-chyehkh
18860,22325,raafat,RAH-faht
18861,24675,umarali ,oo-mah-rah-lee
18862,11695,hailey,HAY-lee
18863,1129,captan, KAP-TAN
18864,11008,yoadimnadji,yoo-ah-DEEM-nah-jee
18865,161,henri,aw(n)-REE
18866,1252,compaore, kohm-POOR-ray
18867,1924,husar, HOO-zahr
18868,21249,nneoma,Neh-oh-mah
18869,23170,saruul,sah-rool
18870,25349,xenia,SEH-nee-ah
18871,2123,kanadoglu, kah-NAH-doh-loo
18872,4359,zainabitdinov, z-eye-nah-bih-DEE-nawf
18873,18237,jakob,yah-kohp
18874,17148,gulnara ,gool-nah-rah
18875,6909,ismet,IHSS-meht
18876,21192,nitzan,NEET-sahn
18877,2044,jetou, ZHEH-too
18878,4645,thorolfur,TOHR-ohl-vehr
18879,13040,achilles,ah-KHEEL-lees
18880,16990,giulia,joo-lee-ah
18881,7556,awadallah,ah-wah-DAH-lah
18882,21505,olegario,oh-leh-gah-ree-oh
18883,17699,hyesook,Hyeh-sook
18885,20353,mehmet,mehm-met
18886,14290,beranger,Bay-rahn-zhehr
18887,20520,miriama,mee-ree-ah-mah
18888,2092,kadyrov, kah-DEE-rawf
18889,24210,tawana,tuh-WAH-nuh
18890,21028,nergui,nehr-gwee
18891,4142,tuyakbai, too-yahk-B-EYE
18892,22068,phichai,pee-chai
18893,3462,rexhepi, reh-JEH-pee
18894,15952,émilien,ay-mee-lyan
18895,202,kano,KAH-noh
18896,5451,kiro,KEE-roh
18897,900,basson, b-ass-OHN
18898,22296,quincas,KEEN-kahs
18899,6890,fatmir,FAT-meer
18900,2344,kouchner, KOOSH-n-air
18901,20597,moriah,mo-REE-ah
18902,24072,tamara,TAM-a-ra
18903,4818,ales,AH-lehs
18904,17327,hanbyeol,Hahn-byohl
18905,8058,danneels,DAH-neels
18906,5236,taus,TAH-oos
18907,10002,platek,PWAH-tehk
18908,14673,casimir,kah-zih-meer
18909,8440,gilauri,ghee-lah-OO-ree
18911,14007,ayu,AH-yoo
18912,14674,casimira,kah-see-mee-rah
18913,23990,tadgh ,tayg
18914,3121,okorocha, oh-koh-ROH-chah
18915,19035,khaatumo,khah-TOO-moh
18916,4013,tanigaki, tah-NEE-gah-kih
18917,16155,eunseok,Eun-seok
18918,6639,siamak,SEE-AH-MACK
18919,14006,aysu,ay-soo
18920,17260,haftom,hahf-tohm
18922,18385,jeevan,Jee-van
18923,15007,clara,kla-rah
18924,7388,ahtisaari,AHK-tee-sah-ree
18925,252,luo,LOO-oh
18927,8948,khama,"""KAH-mah"""
18928,17416,haruki,hah-roo-kee
18929,25077,vumilia,voo-mee-lee-ah
18930,21619,onerva,OH-ner-vah
18931,24784,väinö,VY-noh
18932,5689,valery,VAL-EH-REE
18934,24394,tifaaq,tee-FAHK
18935,20675,munkhtsetseg,moonkht-seht-sehg
18936,5152,serdar,SEHR-DAHR
18937,3071,ntakirutimana, n-tahk-ee-roo-tee-MAH-nah
18938,7101,rudy,hroo-DEE
18939,476,van,FUHN-DEHR-MEHR-veh
18940,8666,husseinov,hoo-SAY-nawf
18941,7495,arbour,AHR-boor
18942,17692,hyemin,Hyeh-meen
18943,16436,fengjie,Fung-Jyeh
18944,24437,toivonen,TOY-voh-nen
18945,23045,salvador,sahl-vah-dawr
18946,24831,vanessa,vah-neh-seh
18947,3665,sattarifar, sah-tah-ree-FAHR
18948,1006,bliznakov, blihz-NAH-kawf
18949,4191,varek, VAH-rehk
18950,19179,kirti,Keer-tee
18951,24800,valentín,bah-lehn-teen
18952,13380,alessia,ah-lehs-syah
18953,17673,hüseyin,hoo-sey-een
18955,2973,naidu, N-EYE-doo
18956,22604,renaldo,reh-NAHL-doh
18957,14429,bjorn,BYURN
18958,17665,hunor,hoo-nor
18959,2574,maduna, muh-DOO-nuh
18960,16927,ghusun,GHEW-soon
